feeTier,id,liquidity,feesUSD,totalValueLockedUSD,txCount,volumeUSD,token1Price,totalValueLockedETH,totalValueLockedToken0,totalValueLockedToken1,volumeToken0,volumeToken1
500,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,18091860873378781155,231319611.4800087258836671371978668,510998953.9122617671582298787745312,6932917,462639222960.0174517673342743957416,0.000267690486258228210482388669446358,136719.5265979892643969413920376014,244654879.359025,71261.272662703782997765,462609970025.459009,218584322.167330044214905555
500,0x11b815efb8f581194ae79006d24e0d814b7697f6,7888320346573396435,45835433.81883334154951959233218488,104917794.0809988306455896427358104,3899667,91670867637.66668309903918466436579,3736.074518768791743486665803868175,28071.11644483403460710575764221369,14201.928426971417342961,51837076.569021,38580699.749992736457777156,91543258267.101935
100,0x3416cf6c708da44db2624d63ea0aaef7113527c6,136515636692852255,7844092.395269878519469150164745879,30444916.297546,800323,78440923952.69878519469150164745879,1.000164192290283218083667679682361,8145.642005033500361089423056333371,12804982.085654,17639934.211892,78459681558.531281,78423392195.050622
3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,8331661302004548661,230533589.9278568806454478477220056,392506126.1313746496890211940091408,721304,76844529975.95229354848261590734685,0.0002675534373431690628865207271618248,105016.3632247007605406909452808066,184970817.797822,55526.785114716451121445,76840808324.381249,33742813.314265666702710036
500,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,334433956468107793,33081119.66367161489524554926456187,156050649.6991100211783396129996652,926872,66162239327.34322979049109852912135,18.7573342716815161244861010962904,41751.88772663165722748385705921145,882.6239864,25206.646562620465182674,2152009.33516149,33445210.722616160368001348
